Name,subtask_reference_id
"If your company is a Shared Hosting Provider (one who hosts multiple clients on one server),ensure that each entity on your server only runs processes that have access to that entity’s cardholder data environment, restrict each entity’s access and privileges to its own cardholder data environment only, ensure logging and audit trails are enabled and unique to each entity’s cardholder data environment, and enable processes to provide for timely forensic investigation in the event of a compromise to any hosted merchant or service provider.",4798e120-66fd-4bd6-a4ff-ac5af7f7ef24
"Review and sign off on your organization's <a href=""https://app.heylaika.com/policies-beta"" target=""blank"">Supplier Risk Management Policy</a> ensuring it includes guidelines for approving vendors.",ca114431-90c8-4d5a-83ff-be646985fa08
"Gather compliance certification documentation (SOC 2 Report, ISO certification, etc) from your organization's critical third-party vendors and upload them to the appropriate  (<a href=""https://app.heylaika.com/vendors"" target=""blank"">Vendor Documents</a>). Review the compliance certification documentation for all critical vendors and once complete add a note that the report was reviewed and the date reviewed under the “Assessment” tab.",84ff9b7d-2735-430f-ac62-f7d2f540bdab
"Utilize a <a href=""https://app.heylaika.com/documents"" target=""blank"">Business Associate Agreement (BAA)</a> template with both clients and third parties whenever PHI may be shared.",1b3d7e0d-fe5b-4bdb-9ec3-2bdfec083362
Implement and upload a secure procurement process for approving the onboarding of new vendors or installing new software on company endpoints. See Overview and Resources pages for more information.,9ae74ae5-3219-4300-86d2-3d3ec8337d0b
"Add all Vendors your organization currently uses, plans to use, or are reviewing for use here: (<a href=""https://app.heylaika.com/vendors"" target=""blank"">Vendors</a>). Ensure you include all high risk suppliers including vendors of software, assets, and services (e.g. cloud service providers).",736a3541-afee-4f13-96c8-4c6970535851
"Document Business Justification rationale, Risk Details, and Vendor Status for each vendor by selecting each Vendor and filling in the appropriate details here: (<a href=""https://app.heylaika.com/vendors"" target=""blank"">Vendors</a>)",18562077-5f90-4f58-808b-515c9f637f15
"When applicable, implement a secure contracting process with third parties by including minimum secure clauses and non-disclosure agreements (<a href=""https://app.heylaika.com/documents"" target=""blank"">Third-Party Contract Clauses</a>) in all contracts.",4ce82c64-2ff8-42e1-ad59-126a4b305f23
Upload a sample Business Impact Analysis and/or risk assessment performed for a third party vendor or supplier. Include contract and evidence of reviewed terms.,880f6790-4a2c-49cb-9d53-613edebaee67
Upload an example contract your organization has with a Third Party detailing the relevant security clauses.,b70d6925-5135-4241-881a-24b658ec4307
"Create and upload a Vulnerability Management Procedure, (<a href=""https://app.heylaika.com/documents"" target=""blank"">Vulnerability Management Procedure</a>). The Procedure document should detail your company's processes for conducting scans as well as using external sources to remain up to date on potential security vulnerability information.",cd4658cd-0444-47b3-a341-b933beb316a5
"Set up regular vulnerability scans on critical IT systems (e.g. cloud service providers) and upload the results highlighting any major remediation that was required as a result. For more information and recommendations, see Overview and Resources pages.",d66fbf2d-9459-4f10-8e38-f35ccc4f55c6
"Conduct and pass a PCI compliant Vulnerability Scan every quarter. The scans should be completed by a PCI SSC Approved Scanning Vendor (ASV). Laika recommends (<a href=""https://www.mcafeesecure.com/pci-compliance"" target=""blank"">McAfee Secure</a>) for your company's ASV vendor. Upload scan results to this subtask once completed highlighting any major remediation that was required as a result.",d5ce1c55-fbbf-4150-9c84-c05aa709e2ee
Upload a system screenshot of the vulnerability scan schedule configuration (what cadence scans are to be conducted).,a7203058-948d-480a-9f9c-8c70ffe4c73a
Conduct a third-party port scan and upload the results. More info and vendor recommendations see Overview and Resources pages.,25214a06-c546-4290-9e11-32161af02066
Conduct and pass a PCI compliant Penetration Test once a year. The Penetration Test is compliant with PCI if it covers all segmentation controls/methods in place and is performed by a qualified internal or qualified external third-party. Upload test results to this subtask once completed.,2b3249c9-509b-4800-876f-6be626f2a2d6
"Confirm appropriate guidelines are in place with regard to threat and vulnerability management in the <a href=""https://app.heylaika.com/policies-beta"" target=""blank"">Information Security Policy</a>.",771aaf44-ac79-4d0d-9b6c-1f78d9bbe27c
Subscribe to industry wide patch and vulnerability updates. For more information and recommended distribution list see Overview and Resources pages.,f2b762dc-59f8-45d8-8224-d3746c8dede6
Subscribe to industry wide patch and vulnerability updates for up to date information on ongoing cybsecurity and privacy risks as well as general security updates. For more information and recommended distribution list see Overview and Resources pages.,9251a7f1-067a-495d-a1d7-32f1522c2d04
"Review and rate your application against <a href=""https://www.owasp.org/index.php/Category:OWASP_Top_Ten_Project"" target=""blank"">OWASP Top 10</a>.",e817c61c-1712-42d9-a6ab-2d728333ca71
Conduct a static code analysis and upload the latest report. The report is used to surface and address code quality and security issues.,c742af0b-7dde-42c5-a6c4-634d6a5dcde6
Implement a method to document and track the remediation of all identified Critical and High vulnerabilities ensuring that remediation is completed within the specified timeline (Note: Patch Management procedures should detail the remediation timelines based on criticality). Tracking of remediation should use a ticketing system or other formal documentation such as email.,527ae0ad-4c59-40b1-826e-90112523c199
"Create a Board of Directors using (<a href=""https://app.heylaika.com/organization?activeTab=teams"" target=""blank"">Laika Teams</a>).",661308e4-c159-474c-b5cf-78305a31975e
Establish a quarterly cadence for the BoD to meet and assign an individual to take meeting minutes,5a046f9b-b902-4e82-90c6-6af1d89039a7
"Upload the Board of Directors Log as evidence to this task after the first meeting has been recorded. The log can be added via the Add Evidence button and selecting ""Laika Logs"". ",9c1052c8-7407-4a43-ac18-ef2711f79673
"Review the charter provided, record the team members' information responsible for carrying out the team's duties, and record meeting minutes/notes as the team meets.",19f9c478-37aa-43cc-b707-dfa5ee48dde1
Create an email account on the organization's domain for each member of the Board of Directors.,c12bcc4f-fb10-40e0-9a04-d8cd0d60db54
"Provide evidence that data in the system needs to be complete and accurate. Please include a process document, diagram, or written description detailing the quality checks in the system and how data is managed. ",4a27194a-b0ca-488e-9487-777cac5323c4
Upload evidence showing data completeness testing is being performed within the environment prior to release (ie. examples of checks and balance procedures verifying completeness and accuracy of data).,bd42a7cd-0085-4e8f-af9f-5b492003bf31
"Upload evidence that designated user profiles are aligned with in scope systems. Systems refers to any applications, databases, and servers that are in-scope.",10ee177f-285e-4861-8790-76ac14c7517f
"Upload evidence of testing or quality assurance procedures which include error handling of the host system. Provide evidence for a sample error handling incident, if applicable.",506ac862-be9f-4cb1-a2a0-905723362589
"Upload evidence of completeness, accuracy, and timeliness of processing procedures. An example would include a sample piece of evidence and/or data that is in transit moving through the system at various points and confirming its completeness, accuracy, and timeliness of processing throughout.",9e187087-b236-427c-b7b4-7abe97b0662f
Document that system output from in scope systems is transactional in nature and focused on accuracy. Upload screenshots/data for an example system output confirming transactional accuracy. This should directly correlate back to the data flow/transaction flow diagrams.,c64c0561-73ab-4e27-a5c1-d7554031aff4
"Implement a process to provide individuals the ability to access their PII / PHI in your system and review, correct, or delete the information. For more information on validating and processing individuals' requests to access their PII / PHI, see the Overview and Resources pages.",f0aee25b-20ac-4b54-8987-25979bb6f7fd
"Implement a System of Records Notices (SORN), or similar record of processing activities, to maintain a record of processing Personal Information (PI) under the organization's responsibility. ",f79b0d07-a1a5-48cc-a0e1-d0806eac1ac1
"Develop and implement an external facing intake process that allows for individuals to request: a copy of their personal data to confirm its accuracy, a report on how their personal data is used, and to remove their personal data if desired.",778275bd-5c7a-4be6-8b2c-30a2dd29eff3
Implement a process to remove information when it is no longer permitted to be retained or when an individual requests deletion.,f07f8e02-953f-44e7-877d-d9edc315c688
"Develop and document an Emergency Access Procedure, <a href=""https://app.heylaika.com/documents"" target=""blank"">Emergency Access Procedure</a>, for the accessing of ePHI during a patient emergency that includes revoking access after a pre-determined period of time.",4bf420da-0e5f-4332-992c-9c29522f6f93
"Implement a mechanism to export Personal Information (PI) in a structured, commonly used and machine-readable format that allows the data subject to transmit the data to another controller without hindrance.",90d9f99e-6087-4101-9e60-7f427ac2a8aa
"Review and sign off on your organization's <a href=""https://app.heylaika.com/policies-beta"" target=""blank"">Privacy Notice Policy</a>.",af74a33c-4350-4dc4-acd6-da28da554c4e
"Document the purpose(s) for which Personal Information (PI) is collected, used, maintained and shared in the Privacy Notice Policy.",6afb05d6-880f-49aa-9d66-38152c65af90
"Publish the completed <a href=""https://app.heylaika.com/policies-beta"" target=""blank"">Privacy Notice Policy</a> to your organization's website / anywhere data is collected.",399edce5-7c9c-4313-851d-b46f384fbedf
"Create a Privacy Committee using (<a href=""https://app.heylaika.com/organization?activeTab=teams"" target=""blank"">Laika Teams</a>). Review the charter provided, record the team members' information responsible for carrying out the team's duties, and record meeting minutes/notes as the team meets.",ee66bed2-26fb-4b72-afa4-6420a4b55124
Establish a quarterly cadence for the Privacy Committee to meet and assign an individual to take meeting minutes.,561a6e44-7ebc-4a2a-af2c-1e7e79640b7f
"Upload the Privacy Committee Log as evidence to this task after the first meeting has been recorded. The log can be added via the Add Evidence button and selecting ""Laika Logs"".",6200f19d-829d-4c44-bea8-1010e6caeb85
Conduct a Data Protection Impact Assessement through the Privacy Committee.,ee103aab-a34f-45f6-96fe-a9edf2326ad6
"Review and sign off on your organization's <a href=""https://app.heylaika.com/policies"" target=""blank""> EU Data Compliance policy</a>.",8816abd1-a4e1-4bad-a38b-a9750eddcdf7
"Appoint a Data Protection Officer with responsiblities defined in the <a href=""https://app.heylaika.com/policies"" target=""blank"">EU Data Compliance policy</a> ",829de06f-e665-4bbb-a5ec-aed950ec1328
Implement processes to ensure that only the minimum amount of data or information is collect from external sources and is only used for authorized purposes.,d6a91e4d-ea12-4d01-a8ca-b3ac1a6018bd
"Where possible, implement mechanisms to generate pairwise pseudonymous identifiers with no identifying information about a subscriber to discourage activity tracking and profiling of the subscriber.",6341e986-4767-450d-8029-aa032f5f4252
"Create a Data Management Board charter/roster headed by a Chief Privacy Officer using (<a href=""https://app.heylaika.com/organization?activeTab=teams"" target=""blank"">Laika Teams</a>).",6495b939-6812-4627-9e89-990926d158f8
"Implement processes to confirm the accuracy and relevance of Personal Information (PI), as data is obtained and used across the information lifecycle.",6b8d50ac-68f0-45fc-95ff-ecc7dd161142
"Upload evidence of consent requirements, including language around the rights surrounding individuals privacy legislation (e.g. right to be forgotten).",a66c995f-6249-4c4d-986f-a51cd53d26f5
Upload evidence showing (a) the type of data that is being collected and (b) how that data will be used prior to granting access to the system. This information should be collected at sign up or retroactively (eg. Pop-up).,62977caf-9011-445a-b822-abc9ba52bca7
"Implement an internal process to demonstrate that all services provided are equal, whether or not a person has exercised their privacy right. Processes should include language around no retaliation when/if a user elects to exercise their privacy rights.",298899a2-4bee-4fef-ab7d-cab2fdf6378d
"Implement a manual and/or automated process for data management. The process should include:
1) The ability to modify and delete records retroactively
2) Reflection of the current data set on collection
3) Creation, use, dissemination, retention, maintenance, and disclosure of data.",2fdb5eb5-2801-4954-961e-d04f211acf63
"Upload evidence demonstrating that data can only be used if authorized by the subject. This includes, but is not limited to, strong role based access controls and limited authorized users based on job responsibility. All changes to authorization must be documented.",6bcb39a2-60cc-4bbc-87c3-4429bc9e9e0f
Upload evidence for an example change to data preferences.,cba4cd2c-857a-4266-bdc8-7a7e51f02838
"Ensure work force members understand the organization's mission, objectives, stakeholders and activities, especially as it relates to privacy through documentation and dissemination through Wiki, confluence, intranet, or Laika portal.",df2771e0-1cac-4351-880f-451243cdf137
Upload evidence of the organization's role as a controller or processor of the company's sensitive data. This may include documentation of different roles depending on various business activities.,59be3961-ae40-4de5-9a8b-46c50a7dc80a
"Ensure all applications, services, and systems are up to date and are able to sufficiently protect user data as required by the privacy regulation.",d2872731-381e-4b96-96c3-5293f66093f0
Upload evidence of the incident response plan. Ensure that the plan outlines appropriate steps to identify and respond to potential privacy concerns as highly critical incidents.,e104e186-df98-4890-9316-f778a9a45700
"Ensure to include privacy issues in the risk register and is considered during the risk assessment process. Privacy risks should be appropriately identified, categorized, and prioritized throughout the risk process.",154eb1d5-c918-42d3-b50e-6cf6a93a9753
"Implement and upload the Data Subject Access Request (DSAR). Be sure to include the data access requests form that you use to gather access from users, as well as the data subject disclosure form.",fbab08f7-288d-43ae-9b9a-88319ac0f315
"Include a privacy-driven training course that is provided upon hire and at least annually thereafter. Within the training, there should be specifics around what privacy regulations the firm is specifically subject to, the intentions behind those regulations, and any penalties for non compliance.",77ab7e0d-446e-4d8d-b6cf-c1da98950368
Create and define a discipline process to address non compliance with the organizations' privacy policies and processes.,a4662d82-b6a8-4ed5-b0ab-ffc227456d69
"Have the new new employee acknowledge your organization's Employee Handbook. Laika can add this to your organization's <a href=""https://app.heylaika.com/training"" target=""blank"">Training</a>.",46e238ac-445b-4cae-9fe2-0f12e3b5ea5f
"Conduct a background check. For more information and a list of recommended vendors, see How-to Guide.",e8e20bbf-dcdf-4cf8-a0c1-cfa2d092586d
"Have the new employee complete required compliance training. Direct employees to Laika's <a href=""https://app.heylaika.com/training"" target=""blank"">Training</a>.",cab38cc1-c912-4268-b07f-7d93d1191ab2
"Conduct background checks for the contractors if they are in a critical function (for example, if they have access to customer data).",8795d013-2417-477a-907a-e260bddf5c8d
"Complete the <a href=""https://app.heylaika.com/documents"" target=""blank"">Contractor Onboarding Checklist</a> for the contractors if they are in a critical function.",0ea54349-91f8-4f0f-b4ae-8317c4190ebc
"Complete an <a href=""https://app.heylaika.com/documents"" target=""blank"">employee offboarding checklist</a>.",e4c54c08-eabc-4c9f-a624-80bc36f154ff
Upload a screenshot of a terminated user's access being disabled,c0259934-3f74-4607-a36a-fb7c80873572
"Add the new vendor to your organization's <a href=""https://app.heylaika.com/vendors"" target=""blank"">Vendor List</a> and complete the fields listed under the ""Assessments"" tab.",f591895a-0e8e-4ca2-9819-ae86f6ed03c0
"Document business justification rationale, risk details, and vendor status for each vendor by filling in the appropriate fields on the (<a href=""https://app.heylaika.com/vendors"" target=""blank"">Laika Vendor Module</a>).",18562077-5f90-4f58-808b-515c9f637f15
"Upload evidence of how data is securely disposed of (e.g. Secure Wipe program, proof of database overwrite/purge, etc.). For more information and a list of recommended vendors, see How-to Guide.",4a4afb39-65b3-4420-a29b-f51220a3d15a
Enable Multi-factor authentication if it is available on the new system.,94f1259b-2c70-457c-8e6f-6515d7eb7b10
"Enforce strong passwords. Refer to <a href=""https://app.heylaika.com/policies-beta"" target=""blank"">Information Security Policy, Section 5.4 ""Password Policy""</a>.",63244f12-2854-4661-909b-95b5098b58e7
"Ensure that changes to production or release management procedure includes, proof of filing the ticket, QA or testing of change and approval of change. (<a href=""https://app.heylaika.com/documents"" target=""blank"">Change Management Procedure template available</a>).",8aab0b5b-7953-41ec-9c16-2bb10f0c4e18
Ensure that at least 6 months history of your organization's static code analysis reports are being retained.,c742af0b-7dde-42c5-a6c4-634d6a5dcde6
"Upload your organization's latest vulnerability scanning report. Retain 6 months of vulnerability scanning data. (<a href=""https://app.heylaika.com/documents"" target=""blank"">Vulnerability Scanning Procedure Template available</a>).",d66fbf2d-9459-4f10-8e38-f35ccc4f55c6
"Remediate any issues found during the latest vulnerability scan or third-party penetration test. Specifically items ranked 'critical' or 'high'. Refer to <a href=""https://app.heylaika.com/policies-beta"" target=""blank"">Information Security Policy, Section 7 ""Vulnerability and Patch Management""</a>.",527ae0ad-4c59-40b1-826e-90112523c199
Ensure that your organization's incident alert system is notifying your team every time an alert is triggered. Set up an incident alert system to monitor production app environment for software or systems operated by your organization.,435c1c02-0f9f-432e-af23-093251dd5736
Ensure tools for monitoring & logging user activity and suspicious behavior are active within your organization's environment,1abcfbbe-504b-4967-b6f0-bc33b98348d2
Upload a screenshot of a sample audit log generated by the implemented monitoring and logging tool.,74a1fdf3-371e-45aa-bee1-c3483e28bce6
Upload your organization's incident reports from the past 6 months.,c2d7daf3-6fc3-4352-a0d7-76d1e1bb39ae
"Hold a Privacy Committee meeting. Assign an individual to take meeting minutes <a href=""https://app.heylaika.com/organization/teams"" target=""blank"">here</a>.",ee66bed2-26fb-4b72-afa4-6420a4b55124
"Hold a Risk Committee meeting. Assign an individual to take meeting minutes <a href=""https://app.heylaika.com/organization/teams"" target=""blank"">here</a>.",0f8fc0f5-eae8-42e9-b8a2-7c2d29067c48
"Review access for every system in the environment using the <a href=""https://app.heylaika.com/documents"" target=""blank"">Access Rights Review Template</a>. For guidance, please see the <a href=""https://app.heylaika.com/documents"" target=""blank"">Access Rights User Accounts Review Procedure</a>.",474fe1af-9eae-402e-bb46-e32d8c4fa03d
Monitoring and/or audit logs should be reviewed on a quarterly basis. Any discrepancies should be investigated and remediated. Please provide evidence of reviews and any major alerts and remediations.,b7d1341b-f3cd-4a0f-8c6c-3e0af10ac7db
Acquire the latest SOC 2 report from all of your organization's critical suppliers and/or conduct an assessment of all critical suppliers.,84ff9b7d-2735-430f-ac62-f7d2f540bdab
"Conduct a Business Continuity Plan (BCP) Test (<a href=""https://app.heylaika.com/documents"" target=""blank"">Business Continuity Plan Test</a>). The Test assesses the adequacy of your organization's BCPDR Plan in simulated disaster situations.",14929598-1a89-40de-9788-c5f2f1fe34f4
"Perform an <a href=""https://app.heylaika.com/documents"" target=""blank"">Incident Response Test</a>. For more information and recommendations, see <a href=""https://laika-static-documents.s3.amazonaws.com/How-to+Guides/Completed/Prepare+for+an+Incident.pdf"" target=""blank"">How-to Guide</a> for qualified incident response tests, including Tabletop Exercises.",eb475545-e2d5-4437-9a80-0aed775c20a7
Conduct a Risk Assessment and continue to monitor risk health.,9eba9cd2-2235-4e4d-9dde-e92f7f2dcbcc
"Conduct Secure Coding Training for all engineers. Direct employees to Laika <a href=""https://app.heylaika.com/training"" target=""blank"">Training</a> for the training.",5d446c19-4cae-46d9-9b33-cc768137d7e2
"Conduct Security Awareness and Incident Response Training for all employees. Direct employees to Laika <a href=""https://app.heylaika.com/training"" target=""blank"">Training</a> for the training.",68ff990d-eee1-41b4-bd86-eb272375a937
"Conduct a third-party penetration test. For more information, please refer to the <a href=""https://app.heylaika.com/documents"" target=""blank"">Penetration Testing Procedure Template</a>.",3fa9d3ad-0acf-4bf6-be44-fc2d658c9113
"Review your organization's policies. Update and approve changes as necessary. For more information, please refer to the <a href=""https://app.heylaika.com/documents"" target=""blank""> Policies and Procedures Review Procedure Template </a>.",65fa611f-53ed-4309-909b-c3a372ac2d06
Provide evidence of annual performance evaluations of employees to ensure that job requirements are being met and employees are being adequately assessed based on their responsibilities.,7f2dfb94-e69e-4f03-9c04-e9123d5d8c82
Provide evidence of annual review of organization charts to ensure that changes in company structure or additions to the team are documented.,71e0d76c-ce7e-425e-b953-fd8d5c7353fc
Provide evidence that risks identified during the annual risk assessment have been adequately executed or mitigated as necessary. Any risks that have been chosen not to be remediated should have clear reasoning.,f5f7cf56-d87f-4164-bb71-307459c28369
"Create a Board of Directors using (<a href=""https://app.heylaika.com/organization/teams"" target=""blank"">Laika Teams</a>).",661308e4-c159-474c-b5cf-78305a31975e
Establish a quarterly cadence for the BoD to meet and assign an individual to take meeting minutes,5a046f9b-b902-4e82-90c6-6af1d89039a7
"Upload the Board of Directors Log as evidence to this task after the first meeting has been recorded. The log can be added via the Add Evidence button and selecting ""Laika Logs"".",9c1052c8-7407-4a43-ac18-ef2711f79673
"Review the charter provided, record the team members' information responsible for carrying out the team's duties, and record meeting minutes/notes as the team meets.",19f9c478-37aa-43cc-b707-dfa5ee48dde1
